pret,descriere_zona,an_constructie,compartimentare,confort,etaj,nr_balcoane,nr_bucatarii,nr_bai,nr_camere,nr_garaje,nr_locuri_parcare,regim_inaltime,str_rezistenta,supraf_constr,supraf_utila,supraf_utila_totala,tip_imobil,zona,lat,long
269700,"Bucuresti, Sector 1, zona Floreasca",2020,semidecomandat,lux,Etaj 1,1,1,2,3,,,S+P+15E,beton,110.6,88.4,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
680000,"Bucuresti, zona Floreasca",2015,decomandat,lux,Etaj 1,,1,3,3,2,,P+8E,beton,195,169,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
198000,"Bucuresti, Sector 2, zona Floreasca   600 m (8 minute)",2019,decomandat,lux,Etaj 1,1,1,2,3,,,S+P+11E,beton,109,78.54,90.21,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
97000,"Bucuresti, Sector 1, zona Floreasca",1958,decomandat,1,Etaj 1,2 (închise),1,1,2,,,D+P+2E,,75,65,67,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
314000,"Bucuresti, Sector 1, zona Floreasca",2020,decomandat,lux,Etaj 1,1,1,2,3,,,S+P+15E,beton,115.4,91.2,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
269000,"Bucuresti, Sector 2, zona Floreasca   790 m (10 minute)",2008,decomandat,lux,Etaj 3,,1,3,3,,,P+6E,beton,126,115,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
97000,"Bucuresti, Sector 1, zona Floreasca",1958,decomandat,1,Etaj 1,2 (închise),1,1,2,,,D+P+2E,,75,65,67,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
180000,"Bucuresti, Sector 2, zona Floreasca",1953,decomandat,,Parter,,1,2,3,,,P+2E,beton,134,84,116,casa/vila,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
33000,"Bucuresti, Sector 2, zona Floreasca",1940,decomandat,1,Parter,,1,1,1,,1,P+1E,beton,35,29,29,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
33000,"Bucuresti, Sector 2, zona Floreasca",1940,decomandat,1,Parter,,1,1,1,,1,P+1E,beton,35,29,29,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
67000,"Bucuresti, Sector 2, zona Floreasca   270 m (3 minute)",1967,semidecomandat,lux,Etaj 5,1 (închise),1,1,2,,1,P+8E,beton,65,55,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
180000,"Bucuresti, Sector 2, zona Floreasca",1953,decomandat,,Parter,,1,2,3,,,P+2E,beton,134,84,116,casa/vila,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
67000,"Bucuresti, Sector 2, zona Floreasca   270 m (3 minute)",1967,semidecomandat,lux,Etaj 5,1 (închise),1,1,2,,1,P+8E,beton,65,55,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
280000,"Bucuresti, Sector 2, zona Floreasca",1972,decomandat,1,Etaj 1,2 (închise),1,2,4,1,1,P+1E,beton,120,112,112,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
67000,"Bucuresti, Sector 2, zona Floreasca   270 m (3 minute)",1967,semidecomandat,lux,Etaj 5,1 (închise),1,1,2,,1,P+8E,beton,65,55,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
67000,"Bucuresti, Sector 2, zona Floreasca   270 m (3 minute)",1967,semidecomandat,lux,Etaj 5,1 (închise),1,1,2,,1,P+8E,beton,65,55,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
122000,"Bucuresti, Sector 2, zona Floreasca",1998,decomandat,1,Etaj 2,2 (1 închise),1,2,3,,,P+4E,beton,70,70,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
85000,"Bucuresti, zona Floreasca",2019,decomandat,1,Etaj 3,1,1,1,2,,,P+10E,beton,47,40,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
164900,"Bucuresti, zona Floreasca",,,lux,Etaj 3,1,1,2,3,,,P+7E,,,65,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
88000,"Bucuresti, Sector 2, zona Floreasca",1960,decomandat,1,Etaj 2,1,1,1,2,,,S+P+2E,caramida,56,46,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
299000,"Bucuresti, zona Floreasca",2012,decomandat,lux,Etaj 2,1,1,1,3,,1,P+7E,beton,165,138,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
290000,"Bucuresti, zona Floreasca",2010,decomandat,1,Etaj 1,2,1,2,3,1,,P+5E,beton,115,102,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
468530,"Bucuresti, Sector 2, zona Floreasca",2019,semidecomandat,lux,Etaj 5,1,1,2,4,2,2,S+P+5E,beton,283,162,244,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
61900,"Bucuresti, Sector 2, zona Floreasca",1960,semidecomandat,1,Etaj 3,1 (închise),1,1,2,,,D+P+3E,beton,45,40,40,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
496496,"Bucuresti, Sector 2, zona Floreasca",2019,semidecomandat,lux,Etaj 3,1,1,3,3,2,2,S+P+3E,beton,274,145,231,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
320000,"Bucuresti, zona Floreasca",1925,decomandat,lux,Parter,,1,2,3,,1,P+1E,caramida,148,118,,casa/vila,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
75970,"Bucuresti, zona Floreasca",1969,decomandat,1,Etaj 3,1,1,1,2,,,P+3E,beton,58,50,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
85000,"Bucuresti, Sector 2, zona Floreasca",2018,,,Etaj 7,1,1,1,2,,,S+P+10E,,,40,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
80000,"Bucuresti, Sector 2, zona Floreasca",1965,semidecomandat,1,Etaj 2,1,1,1,2,,,P+3E,caramida,,45,50,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
342150,"Bucuresti, zona Floreasca",2019,decomandat,lux,Etaj 1,,1,3,3,,,P+8E,,140,116.15,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
117000,"Bucuresti, Sector 2, zona Floreasca",1962,semidecomandat,lux,Etaj 2,1 (închise),1,1,3,,,P+2E,beton,69,63,69,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
145000,"Bucuresti, Sector 2, zona Floreasca",2017,semidecomandat,lux,Etaj 4,1,1,2,3,,,S+P+10E,beton,102,70,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
250000,"Bucuresti, Sector 2, zona Floreasca",2019,decomandat,,Etaj 7,1,1,2,3,,,P+7E,beton,129,101,115,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
120000,"Bucuresti, Sector 2, zona Floreasca   490 m (6 minute)",2019,semidecomandat,1,Etaj 1,,1,2,3,,,P+10E,beton,92,73,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
314900,"Bucuresti, Sector 1, zona Floreasca",2020,decomandat,lux,Etaj 1,1,1,2,3,,,S+P+15E,beton,126.4,91.2,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
298000,"Bucuresti, Sector 1, zona Floreasca",2007,semidecomandat,lux,Etaj 1,1,1,2,3,1,,S+P+4E+M,beton,138,108,121,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
999900,"Bucuresti, Sector 2, zona Floreasca",2019,decomandat,lux,Etaj 1,1,1,2,3,1,2,S+P+6E,beton,230,200,200,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
269000,"Bucuresti, zona Floreasca   770 m (10 minute)",2008,semidecomandat,lux,Etaj 3,,1,2,3,1,1,P+6E,beton,,112,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
349000,"Bucuresti, zona Floreasca",2013,semidecomandat,1,Etaj 3,1,1,2,3,,1,P+4E,beton,101.6,73.78,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
500000,"Bucuresti, zona Floreasca",2011,decomandat,lux,Etaj 4,,1,3,3,1,,P+7E,beton,150.6,131.3,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
164900,"Bucuresti, zona Floreasca   780 m (10 minute)",2010,semidecomandat,1,Etaj 3,,,2,3,,,P+7E,,,77,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
175000,"Bucuresti, Sector 2, zona Floreasca   600 m (8 minute)",2019,decomandat,lux,Etaj 6,1,1,1,2,,,S+P+11E,beton,97,66,77,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
175000,"Bucuresti, Sector 2, zona Floreasca   600 m (8 minute)",2019,decomandat,lux,Etaj 6,1,1,1,2,,,S+P+11E,beton,97,66,77,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
450000,"Bucuresti, zona Floreasca   360 m (5 minute)",2011,decomandat,lux,Etaj 15,2,1,3,5,,1,P+16E,,230,188,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
170000,"Bucuresti, zona Floreasca",2018,decomandat,1,Etaj 6,1,1,2,3,,1,P+10E,,84,71,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
85000,"Bucuresti, Sector 2, zona Floreasca",1978,semidecomandat,1,Etaj 4,,1,1,2,,,P+4E,beton,52,48.05,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
78800,"Bucuresti, Sector 2, zona Floreasca",1962,decomandat,1,Etaj 3,,1,1,2,,,D+P+3E,caramida,55,48,48,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
157000,"Bucuresti, zona Floreasca   670 m (8 minute)",2010,semidecomandat,lux,Etaj 3,2,1,2,3,,1,P+7E,altele,87,77,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
135000,"Bucuresti, zona Floreasca",2019,decomandat,1,Etaj 4,1,1,1,2,,,P+10E,beton,71.4,60,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
345000,"Bucuresti, Sector 2, zona Floreasca",1965,semidecomandat,1,Etaj 1,2 (închise),2,2,6,2,3,P+1E,beton,220,190,190,casa/vila,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
76300,"Bucuresti, zona Floreasca",1960,semidecomandat,1,Etaj 3,,1,1,3,,,P+3E,beton,55,50,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
95000,"Bucuresti, Sector 1, zona Floreasca",2010,semidecomandat,1,Etaj 3,1,1,1,2,,,P+7E,beton,60,58,60,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
71000,"Bucuresti, zona Floreasca",1957,decomandat,1,,,1,1,2,,,D+P+3E,,64,55,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
87000,"Bucuresti, Sector 2, zona Floreasca",1962,semidecomandat,lux,Etaj 3,,1,1,1,,,P+3E,beton,,46,48,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
54900,"Bucuresti, Sector 2, zona Floreasca   600 m (8 minute)",,semidecomandat,1,Parter,,1,1,1,,,S+P+3E,beton,38,32,32,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
499000,"Bucuresti, zona Floreasca",2015,decomandat,lux,Etaj 4,,1,2,3,1,1,P+8E,beton,160.3,131.5,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
58000,"Bucuresti, Sector 5, zona Floreasca",1984,decomandat,1,Parter,,1,1,2,,,P+8E,,,55,58,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
93000,"Bucuresti, zona Floreasca   590 m (7 minute)",1976,decomandat,1,Etaj 2,1,1,1,2,,,P+10E,beton,70,62,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
285000,"Bucuresti, Sector 2, zona Floreasca",2006,decomandat,1,Etaj 4,,1,2,3,,,P+5E,beton,150,127.7,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
328000,"Bucuresti, zona Floreasca",2020,decomandat,lux,Etaj 3,,1,2,3,1,1,P+20E,beton,126.5,105.5,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
125000,"Bucuresti, Sector 2, zona Floreasca",1960,semidecomandat,1,Etaj 2,1 (închise),1,1,3,,,P+2E,beton,80,68,,bloc de apartamente,"Floreasca, Bucuresti, Romania",44.466609999999996,26.10213
89000,"Bucuresti, Sector 1, zona Barbu Vacarescu (Floreasca)   740 m (9 minute)",2021,,,Etaj 2,1,1,1,2,,,S+P+11E,,57.33,52.15,52.15,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
154000,"Bucuresti, Sector 1, zona Barbu Vacarescu (Floreasca)",2021,,,Etaj 3,1,1,2,3,,,S+P+11E,,92.67,84.79,84.79,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
134500,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   600 m (8 minute)",2019,decomandat,lux,Etaj 1,1,1,1,2,,,S+P+11E,beton,79,54.3,65.86,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
136999,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)",2018,semidecomandat,1,Etaj 3,3 (1 închise),1,3,3,1,,S+P+4E,beton,150,87,124,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
265000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   600 m (8 minute)",2019,decomandat,lux,Etaj 3,2,1,2,3,,,S+P+11E,beton,173,104.26,138.98,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
136999,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)",2018,semidecomandat,1,Etaj 3,3 (1 închise),1,3,3,1,,S+P+4E,beton,150,87,124,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
160000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   280 m (4 minute)",2011,decomandat,lux,Etaj 4,2,1,2,3,,,S+P+15E,,,113,113,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
160000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   280 m (4 minute)",2011,decomandat,lux,Etaj 4,2,1,2,3,,,S+P+15E,,,113,113,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
190000,"Bucuresti, Sector 1, zona Barbu Vacarescu (Floreasca)   700 m (9 minute)",2015,decomandat,lux,Etaj 7,1,1,2,3,1,1,S+P+8E,beton,145,101,115,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
135000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   270 m (3 minute)",2009,decomandat,1,Etaj 11,1,1,1,2,,,S+P+16E,beton,83,74,83,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
118000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   210 m (3 minute)",2009,semidecomandat,1,Etaj 7,1,1,2,2,,,S+P+16E,,77,68,77,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
79800,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   420 m (5 minute)",1961,semidecomandat,1,Etaj 7,1 (închise),1,1,2,,,P+7E,,60,44,50,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
550000,"Bucuresti, zona Barbu Vacarescu (Floreasca)",2008,decomandat,lux,Etaj 9,,1,3,5,,,P+12E,,224,186.1,,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
135000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   270 m (3 minute)",2009,decomandat,1,Etaj 11,1,1,1,2,,,S+P+16E,beton,83,74,83,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
118000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   210 m (3 minute)",2009,semidecomandat,1,Etaj 7,1,1,2,2,,,S+P+16E,,77,68,77,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
54900,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   610 m (8 minute)",,semidecomandat,1,Parter,,1,1,1,,37,S+P+3E,beton,38,32,32,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
54900,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   610 m (8 minute)",,semidecomandat,1,Parter,,1,1,1,,37,S+P+3E,beton,38,32,32,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
79800,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   420 m (5 minute)",1961,semidecomandat,1,Etaj 7,1 (închise),1,1,2,,,P+7E,,60,44,50,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
135000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   130 m (2 minute)",2011,decomandat,1,Etaj 7,,1,1,2,,,P+16E,beton,77,68,,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
245000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)",2008,decomandat,1,Etaj 2,1,1,2,3,,,P+11E,beton,112,94,,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
118440,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)",2019,decomandat,1,Etaj 1,1 (închise),1,1,2,,,S+P+9E,beton,75.2,58.5,62.41,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
125000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   230 m (3 minute)",2009,decomandat,1,Etaj 13,1,1,2,2,,,S+P+16E,beton,91,63,72,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
123000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   590 m (7 minute)",,,,Etaj 2,1,1,1,2,,,P+5E,,70,65,70,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
235000,"Bucuresti, zona Barbu Vacarescu (Floreasca)",2008,decomandat,1,Etaj 2,1,1,2,3,,1,P+11E,beton,112,94,,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
225000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)",2015,semidecomandat,1,Etaj 15,2,1,2,3,,,S+P+15E,beton,134.07,86.72,113.16,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
600000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   240 m (3 minute)",2009,decomandat,lux,Etaj 14,3,1,3,4,,,S+D+P+16E,beton,,220,256,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
123000,"Bucuresti, zona Barbu Vacarescu (Floreasca)",1965,decomandat,1,,,1,1,3,,,P+1E,,70.3,58.3,,casa/vila,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
79500,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   470 m (6 minute)",1969,semidecomandat,1,Etaj 7,1,1,1,2,,,P+7E,beton,56,50,,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
450000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   250 m (3 minute)",2011,decomandat,1,Etaj 15,3,1,3,5,,,S+P+16E,beton,211,188,211,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
300000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   260 m (3 minute)",2010,,1,Etaj 4,12,1,2,34,1,1,S+D+P+16E,beton,184,140,184,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
165000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   220 m (3 minute)",2009,decomandat,1,Etaj 10,1,1,2,3,,,S+P+16E,,107,97,107,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
127300,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   310 m (4 minute)",2019,decomandat,lux,Etaj 5,1,1,2,3,,,S+P+10E,beton,91,71,79,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
97900,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   540 m (7 minute)",2019,decomandat,lux,Etaj 2,1,1,2,2,,,S+P+10E,beton,74,55,61,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
170000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)",2015,semidecomandat,lux,Etaj 2,1,1,2,3,,,P+15E,beton,102.87,87.61,87.61,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
130000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   230 m (3 minute)",2009,decomandat,1,Etaj 2,1,1,2,2,,,S+P+16E,,90,80,90,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
320000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)",2015,semidecomandat,lux,Etaj 14,3,1,3,5,,,S+P+15E,beton,214.96,186.43,186.43,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
97100,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   330 m (4 minute)",2019,decomandat,lux,Etaj 4,1,1,2,2,,,S+P+10E,beton,82,53,67,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
170000,"Bucuresti, Sector 1, zona Barbu Vacarescu (Floreasca)   230 m (3 minute)",2009,decomandat,1,Etaj 6,2,1,2,3,,,S+P+16E,beton,119,97,119,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
167000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   240 m (3 minute)",2009,semidecomandat,1,Etaj 9,1,1,2,3,,,S+P+16E,beton,107,96,107,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
75970,"Bucuresti, zona Barbu Vacarescu (Floreasca)",1960,semidecomandat,1,Etaj 3,,1,1,3,,,P+3E,beton,55,50,,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
135000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)",,semidecomandat,1,Etaj 4,1 (închise),1,1,2,1,1,D+P+7E,beton,82,62,67,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
189000,"Bucuresti, Sector 1, zona Barbu Vacarescu (Floreasca)",2017,decomandat,lux,Etaj 7,1,1,2,3,,,S+P+10E,,98,80,80,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
180000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   310 m (4 minute)",2011,decomandat,lux,Etaj 6,1,2,2,3,,1,S+P+16E,beton,135,86,107,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
38900,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   620 m (8 minute)",1987,decomandat,1,Parter,,1,1,1,,,P+4E,beton,40,36,,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
108000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   310 m (4 minute)",2019,decomandat,1,Etaj 3,1,1,2,3,1,,P+10E,beton,87,74,,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
135000,"Bucuresti, zona Barbu Vacarescu (Floreasca)   270 m (3 minute)",2011,decomandat,lux,Etaj 7,,,,2,,,P+16E,,,77,,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
500000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   260 m (3 minute)",,,1,Etaj 15,2,1,4,5,,,S+P+16E,beton,259,228,259,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
182000,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)   360 m (5 minute)",2009,semidecomandat,lux,Etaj 6,1 (închise),1,2,2,1,1,P+14E,,,94,,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
118965,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)",2019,decomandat,1,Etaj 5,1,1,1,2,,,S+P+9E,beton,72.1,56.66,59.88,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
170346,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)",2019,decomandat,3,Etaj 2,1 (închise),1,1,3,,,S+P+9E,beton,103.24,77.87,82.84,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
121505,"Bucuresti, Sector 2, zona Barbu Vacarescu (Floreasca)",2019,decomandat,1,Etaj 1,1,1,1,2,,,S+P+9E,beton,72.54,56.36,59.73,bloc de apartamente,"Barbu Vacarescu, Bucuresti, Romania",44.46607,26.10866
